index,ts,block_req_count,read_block_req_count,write_block_req_count,write_block_req_split,io_request_size_sum,read_io_request_size_sum,write_io_request_size_sum,write_io_request_size_split,page_access_count,read_page_access_count,write_page_access_count,write_page_access_split,seq_count,read_seq_count,write_seq_count,write_seq_split,range,read_range,write_range,misalignment_sum,read_misalignment_sum,write_misalignment_sum,page_working_set_size,read_page_working_set_size,write_page_working_set_size,write_page_working_set_size_split,1_read_page_popularity,5_read_page_popularity,10_read_page_popularity,15_read_page_popularity,20_read_page_popularity,25_read_page_popularity,30_read_page_popularity,35_read_page_popularity,40_read_page_popularity,45_read_page_popularity,50_read_page_popularity,55_read_page_popularity,60_read_page_popularity,65_read_page_popularity,70_read_page_popularity,75_read_page_popularity,80_read_page_popularity,85_read_page_popularity,90_read_page_popularity,95_read_page_popularity,100_read_page_popularity,1_write_page_popularity,5_write_page_popularity,10_write_page_popularity,15_write_page_popularity,20_write_page_popularity,25_write_page_popularity,30_write_page_popularity,35_write_page_popularity,40_write_page_popularity,45_write_page_popularity,50_write_page_popularity,55_write_page_popularity,60_write_page_popularity,65_write_page_popularity,70_write_page_popularity,75_write_page_popularity,80_write_page_popularity,85_write_page_popularity,90_write_page_popularity,95_write_page_popularity,100_write_page_popularity,1_read_block_request_size,5_read_block_request_size,10_read_block_request_size,15_read_block_request_size,20_read_block_request_size,25_read_block_request_size,30_read_block_request_size,35_read_block_request_size,40_read_block_request_size,45_read_block_request_size,50_read_block_request_size,55_read_block_request_size,60_read_block_request_size,65_read_block_request_size,70_read_block_request_size,75_read_block_request_size,80_read_block_request_size,85_read_block_request_size,90_read_block_request_size,95_read_block_request_size,100_read_block_request_size,1_write_block_request_size,5_write_block_request_size,10_write_block_request_size,15_write_block_request_size,20_write_block_request_size,25_write_block_request_size,30_write_block_request_size,35_write_block_request_size,40_write_block_request_size,45_write_block_request_size,50_write_block_request_size,55_write_block_request_size,60_write_block_request_size,65_write_block_request_size,70_write_block_request_size,75_write_block_request_size,80_write_block_request_size,85_write_block_request_size,90_write_block_request_size,95_write_block_request_size,100_write_block_request_size,1_jump_distance,5_jump_distance,10_jump_distance,15_jump_distance,20_jump_distance,25_jump_distance,30_jump_distance,35_jump_distance,40_jump_distance,45_jump_distance,50_jump_distance,55_jump_distance,60_jump_distance,65_jump_distance,70_jump_distance,75_jump_distance,80_jump_distance,85_jump_distance,90_jump_distance,95_jump_distance,100_jump_distance,1_scan_length,5_scan_length,10_scan_length,15_scan_length,20_scan_length,25_scan_length,30_scan_length,35_scan_length,40_scan_length,45_scan_length,50_scan_length,55_scan_length,60_scan_length,65_scan_length,70_scan_length,75_scan_length,80_scan_length,85_scan_length,90_scan_length,95_scan_length,100_scan_length,1_delta_read_page_popularity,5_delta_read_page_popularity,10_delta_read_page_popularity,15_delta_read_page_popularity,20_delta_read_page_popularity,25_delta_read_page_popularity,30_delta_read_page_popularity,35_delta_read_page_popularity,40_delta_read_page_popularity,45_delta_read_page_popularity,50_delta_read_page_popularity,55_delta_read_page_popularity,60_delta_read_page_popularity,65_delta_read_page_popularity,70_delta_read_page_popularity,75_delta_read_page_popularity,80_delta_read_page_popularity,85_delta_read_page_popularity,90_delta_read_page_popularity,95_delta_read_page_popularity,100_delta_read_page_popularity,1_delta_write_page_popularity,5_delta_write_page_popularity,10_delta_write_page_popularity,15_delta_write_page_popularity,20_delta_write_page_popularity,25_delta_write_page_popularity,30_delta_write_page_popularity,35_delta_write_page_popularity,40_delta_write_page_popularity,45_delta_write_page_popularity,50_delta_write_page_popularity,55_delta_write_page_popularity,60_delta_write_page_popularity,65_delta_write_page_popularity,70_delta_write_page_popularity,75_delta_write_page_popularity,80_delta_write_page_popularity,85_delta_write_page_popularity,90_delta_write_page_popularity,95_delta_write_page_popularity,100_delta_write_page_popularity
0,1799128891,5109,0,5109,1.0,44974592,0,44974592,1.0,15953,0,15953,1.0,276,0,276,1.0,19664953344,0,4801014,20368896,0,20368896,2129920,0,2129920,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00012536826929104242,0.00018805240393656366,0.00018805240393656366,0.00018805240393656366,0.00025073653858208485,0.00025073653858208485,0.00025073653858208485,0.00025073653858208485,0.00025073653858208485,0.0003134206732276061,0.0003134206732276061,0.0003134206732276061,0.0003134206732276061,0.0003134206732276061,0.0003761048078731273,0.00043878894251864854,0.0005014730771641697,0.0006895254811007333,0.003761048078731273,0.009402620196828183,0.060803610606155585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,16384.0,16384.0,16384.0,16384.0,16384.0,18432.0,39936.0,-16039492485.119999,-8331646771.199938,-31117312.0,-10141696.0,-18432.0,-16384.0,-16384.0,-16384.0,-16384.0,-12288.0,-8192.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,0.0,35733504.0,7656630271.998279,17715924992.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00012536826929104242,0.00018805240393656366,0.00018805240393656366,0.00018805240393656366,0.00025073653858208485,0.00025073653858208485,0.00025073653858208485,0.00025073653858208485,0.00025073653858208485,0.0003134206732276061,0.0003134206732276061,0.0003134206732276061,0.0003134206732276061,0.0003134206732276061,0.0003761048078731273,0.00043878894251864854,0.0005014730771641697,0.0006895254811007333,0.003761048078731273,0.009402620196828183,0.060803610606155585
1,3598129174,5447,0,5447,1.0,56446464,0,56446464,1.0,19103,0,19103,1.0,351,0,351,1.0,19664953344,0,4801014,21799424,0,21799424,3190784,0,3190784,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00010469559755012302,0.00010469559755012302,0.00015704339632518452,0.00015704339632518452,0.00020939119510024603,0.00020939119510024603,0.00020939119510024603,0.00020939119510024603,0.00020939119510024603,0.00026173899387530754,0.00026173899387530754,0.00026173899387530754,0.00031408679265036905,0.00041878239020049206,0.0006805213840757996,0.0007852169816259226,0.0008375647804009841,0.0008375647804009841,0.0008480343401559988,0.007852169816259226,0.05046327801915929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,16384.0,16384.0,16384.0,16384.0,16384.0,18432.0,22528.0,61440.0,-16038139289.6,-1489693696.0,-32276480.0,-61440.0,-18432.0,-16384.0,-16384.0,-16384.0,-16384.0,-16384.0,-8192.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,0.0,31686656.0,1426716032.0,17000914432.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002577422773387298,-0.0009120541590923335,-0.00043878894251864854,-0.0003134206732276061,-0.00031342067322760617,-0.00025073653858208485,-0.00025073653858208485,-0.00018805240393656366,-0.00018805240393656366,0.00015704339632518452,0.00015704339632518452,0.00020939119510024603,0.00020939119510024603,0.00020939119510024603,0.00026173899387530754,0.00026173899387530754,0.00036643459142543056,0.0005758257865256766,0.0008375647804009841,0.0008375647804009841,0.0016751295608019683
2,5399278748,5110,0,5110,1.0,44927488,0,44927488,1.0,15944,0,15944,1.0,272,0,272,1.0,23853473792,0,5823602,20379136,0,20379136,2150400,0,2150400,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001254390366281987,0.00018815855494229802,0.00018815855494229804,0.00018815855494229804,0.0002508780732563974,0.0002508780732563974,0.0002508780732563974,0.0002508780732563974,0.0002508780732563974,0.0002508780732563974,0.00031359759157049673,0.00031359759157049673,0.00031359759157049673,0.00031359759157049673,0.00037631710988459614,0.00043903662819869544,0.0005017561465127947,0.0006899147014550928,0.0030105368790768116,0.009407927747114903,0.060210737581535376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,16384.0,16384.0,16384.0,16384.0,16384.0,18432.0,39936.0,-16036862689.279999,-3618159206.399993,-33731379.2,-9469952.0,-18432.0,-16384.0,-16384.0,-16384.0,-16384.0,-12288.0,-8192.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,0.0,35733504.0,2615643340.799614,21914079232.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0009946081767261688,-0.0008375647804009841,-0.0008375647804009841,-0.0006386431450557498,-0.00036643459142543056,-0.00026173899387530754,-0.00026173899387530754,-0.00020939119510024603,-0.00020939119510024603,-0.00020939119510024603,-0.00015704339632518452,-0.00010469559755012302,0.00018815855494229804,0.00018815855494229804,0.0002508780732563974,0.0002508780732563974,0.00031359759157049673,0.00031359759157049673,0.00043903662819869544,0.000953336678374313,0.009747459562376083
3,7198159979,5433,0,5433,1.0,52708864,0,52708864,1.0,18171,0,18171,1.0,304,0,304,1.0,24968105984,0,6095729,21719552,0,21719552,3399680,0,3399680,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00011006548896593473,0.00011006548896593473,0.00011006548896593473,0.00011006548896593473,0.00011006548896593473,0.0001650982334489021,0.0001650982334489021,0.00022013097793186946,0.00022013097793186946,0.00022013097793186946,0.00022013097793186946,0.0002751637224148368,0.0002751637224148368,0.0002751637224148368,0.00038522921138077156,0.0004402619558637389,0.0006053601893126411,0.0008805239117274778,0.0008805239117274778,0.008254911672445105,0.052171041769853065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,16384.0,16384.0,16384.0,16384.0,16384.0,16384.0,18432.0,61440.0,-16035888742.400002,-7582996275.1999655,-34909798.4,-61440.0,-18432.0,-16384.0,-16384.0,-16384.0,-16384.0,-12288.0,-8192.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,0.0,0.0,34776678.40000001,5507816652.799978,23206277120.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0017666129510631344,-0.0008153537380832915,-0.0004390366281986954,-0.00031359759157049673,-0.00031359759157049673,-0.0002508780732563974,-0.0002508780732563974,-0.00018815855494229804,-6.813374077997845e-05,0.00011006548896593473,0.00011006548896593473,0.0001650982334489021,0.0001650982334489021,0.00022013097793186946,0.00022013097793186946,0.0002751637224148368,0.0002751637224148368,0.00035220956469098367,0.0005503274448296736,0.0008805239117274778,0.0017610478234549557
4,8999863286,4910,0,4910,1.0,43498496,0,43498496,1.0,15400,0,15400,1.0,263,0,263,1.0,19664953344,0,4801014,19579904,0,19579904,2084864,0,2084864,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00012987012987012987,0.0001948051948051948,0.0001948051948051948,0.0001948051948051948,0.0001948051948051948,0.00025974025974025974,0.00025974025974025974,0.00025974025974025974,0.00025974025974025974,0.0003246753246753247,0.0003246753246753247,0.0003246753246753247,0.0003246753246753247,0.0003246753246753247,0.0003896103896103896,0.00045454545454545455,0.0005194805194805195,0.0007142857142857142,0.004519480519480477,0.009415584415584415,0.05974025974025974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,16384.0,16384.0,16384.0,16384.0,16384.0,18432.0,39936.0,-16034294661.119999,-3907170713.59999,-36145561.6,-9469952.0,-18432.0,-16384.0,-16384.0,-16384.0,-16384.0,-12288.0,-8192.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,0.0,35733504.0,3542983270.3985834,17715924992.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0009905894006934125,-0.0008805239117274778,-0.0005503274448296736,-0.00038522921138077156,-0.0002751637224148368,-0.0002751637224148368,-0.00022013097793186946,-0.00022013097793186946,-0.0001650982334489021,-0.0001650982334489021,-0.00011006548896593473,-0.00011006548896593473,-0.00011006548896593473,0.0001948051948051948,0.00025974025974025974,0.00025974025974025974,0.0003246753246753247,0.0003246753246753247,0.00045454545454545455,0.0009090909090909091,0.007569217970406675
5,10798957526,5419,0,5419,1.0,55645184,0,55645184,1.0,18875,0,18875,1.0,337,0,337,1.0,19664953344,0,4801014,21666816,0,21666816,3104768,0,3104768,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00010596026490066225,0.00010596026490066225,0.00015894039735099338,0.00015894039735099338,0.0002119205298013245,0.0002119205298013245,0.0002119205298013245,0.0002119205298013245,0.0002119205298013245,0.00026490066225165563,0.00026490066225165563,0.00026490066225165563,0.00031788079470198677,0.000423841059602649,0.0005827814569536423,0.000847682119205298,0.000847682119205298,0.000847682119205298,0.000863576158940401,0.007947019867549669,0.051072847682119206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,16384.0,16384.0,16384.0,16384.0,16384.0,18432.0,20480.0,61440.0,-16033003315.2,-1600198656.0,-37273600.0,-61440.0,-18432.0,-16384.0,-16384.0,-16384.0,-16384.0,-16384.0,-8192.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,0.0,35733504.0,1432236390.4,17000912384.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024073277715661798,-0.000974025974025974,-0.0005194805194805195,-0.0003246753246753247,-0.0003246753246753247,-0.00025974025974025974,-0.00025974025974025974,-0.0001948051948051948,-0.0001948051948051948,0.00010596026490066225,0.00015894039735099338,0.0002119205298013245,0.0002119205298013245,0.0002119205298013245,0.00026490066225165563,0.00026490066225165563,0.0003178807947019868,0.0005827814569536423,0.000847682119205298,0.000847682119205298,0.001695364238410596
6,12599392484,5069,0,5069,1.0,44849664,0,44849664,1.0,15883,0,15883,1.0,290,0,290,1.0,23853473792,0,5823602,20207104,0,20207104,2129920,0,2129920,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00012592079581942958,0.00018888119372914436,0.00018888119372914436,0.0001888811937291444,0.00025184159163885915,0.00025184159163885915,0.00025184159163885915,0.00025184159163885915,0.00025184159163885915,0.00031480198954857397,0.00031480198954857397,0.00031480198954857397,0.00031480198954857397,0.00031480198954857397,0.0003777623874582887,0.00044072278536800354,0.0005036831832777183,0.0007020084366933184,0.0037776238745828874,0.009444059686457219,0.06056790278914563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,11059.20000000042,16384.0,16384.0,16384.0,16384.0,16384.0,18432.0,39936.0,-16031737036.800001,-5102854553.599982,-38761676.8,-9469952.0,-18432.0,-16384.0,-16384.0,-16384.0,-16384.0,-16384.0,-8192.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,0.0,38322176.0,4248053555.1999474,21914079232.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010066225165562914,-0.000847682119205298,-0.000847682119205298,-0.0005827814569536423,-0.00031788079470198677,-0.00026490066225165563,-0.00026490066225165563,-0.0002119205298013245,-0.0002119205298013245,-0.0002119205298013245,-0.00015894039735099338,-0.00010596026490066225,0.00018888119372914436,0.00018888119372914436,0.00025184159163885915,0.00025184159163885915,0.00031480198954857397,0.00031480198954857397,0.0004470188251589836,0.000997621598001611,0.009495055107026425
7,14399472130,5916,0,5916,1.0,71394304,0,71394304,1.0,23218,0,23218,1.0,332,0,332,1.0,26552098816,0,6482446,23706624,0,23706624,5378048,0,5378048,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.614006374364717e-05,0.00012921009561547075,0.00012921009561547075,0.00012921009561547075,0.00012921009561547075,0.00012921009561547075,0.00017228012748729435,0.00017228012748729435,0.00017228012748729435,0.00021535015935911792,0.00021535015935911792,0.00021535015935911792,0.0003014902231027651,0.00038763028684641226,0.00047377035059005946,0.0006460504780773538,0.0006891205099491774,0.0006891205099491774,0.0007321905418210008,0.0008355586183133717,0.04100267034197605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,8192.0,16384.0,16384.0,16384.0,16384.0,16384.0,18432.0,49152.0,69632.0,-16030791516.16,-1428844185.6000013,-39721369.6,-69632.0,-38400.0,-18432.0,-16384.0,-16384.0,-16384.0,-16384.0,-8192.0,-8192.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,0.0,20021248.0,865321369.6001472,23206277120.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0037812517037989933,-0.0006296039790971479,-0.00031480198954857397,-0.00031480198954857397,-0.00025184159163885915,-0.00018888119372914436,8.614006374364717e-05,0.00012921009561547075,0.00012921009561547075,0.00012921009561547075,0.00012921009561547075,0.00017228012748729435,0.00017228012748729435,0.00021535015935911792,0.00021535015935911792,0.0003014902231027651,0.00046515634421570253,0.0006460504780773538,0.0006891205099491774,0.0007321905418210008,0.0014643810836420018
8,16199545468,5024,0,5024,1.0,44455424,0,44455424,1.0,15736,0,15736,1.0,268,0,268,1.0,23819771904,0,5815374,19999232,0,19999232,2220032,0,2220032,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00012709710218607016,0.00012709710218607016,0.00019064565327910524,0.00019064565327910524,0.00019064565327910524,0.0002541942043721403,0.0002541942043721403,0.0002541942043721403,0.0002541942043721403,0.0002541942043721403,0.00031774275546517537,0.00031774275546517537,0.00031774275546517537,0.00031774275546517537,0.0003812913065582105,0.00044483985765124553,0.0005083884087442806,0.0006990340620233858,0.0017285205897305713,0.009405185561769192,0.060498220640569395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,11264.0,16384.0,16384.0,16384.0,16384.0,16384.0,18432.0,39936.0,-16029137223.68,-9523475558.4,-41381888.0,-9469952.0,-18432.0,-16384.0,-16384.0,-16384.0,-16384.0,-16384.0,-8192.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,-4096.0,0.0,39649280.0,9408618496.0,17715924992.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0007795675768800068,-0.0007321905418210009,-0.0006891205099491774,-0.0006460504780773538,-0.00043070031871823584,-0.0003014902231027651,-0.00021535015935911792,-0.00021535015935911792,-0.00017228012748729435,-0.00017228012748729435,-0.00012921009561547075,-0.00012921009561547075,-0.00012921009561547075,-0.00012921009561547075,4.0957038442422986e-05,0.00019064565327910524,0.0002541942043721403,0.00031774275546517537,0.00031774275546517537,0.0006354855109303507,0.019495550298593345
9,17999886292,14037,5723,8314,0.592291800242217,471710720,381870080,89840640,0.19045706656825606,129119,98953,30166,0.2336294426072073,700,313,387,0.5528571428571428,26807508992,6387447,6544802,57160704,23441408,33719296,22282240,11395072,11149312,0.5003676470588235,4.042323123098845e-05,0.000181904540539448,0.00028296261861691913,0.00034359746546340183,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.00040423231230988447,0.000727618162157792,6.629980773055758e-05,6.629980773055758e-05,6.629980773055758e-05,6.629980773055758e-05,6.629980773055758e-05,6.629980773055758e-05,6.629980773055758e-05,9.944971159583638e-05,9.944971159583638e-05,0.00013259961546111516,0.00013259961546111516,0.00013259961546111516,0.00016574951932639396,0.00019889942319167275,0.00019889942319167275,0.00023204932705695152,0.0002983491347875091,0.00046409865411390304,0.0005303984618444606,0.000629848173440297,0.041569979447059605,4096.0,53248.0,65536.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,69632.0,512.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,4096.0,8192.0,12288.0,16384.0,16384.0,16384.0,16384.0,18432.0,32768.0,65536.0,-14006623436.800003,-57489408.0,-69632.0,-69632.0,-69632.0,-69632.0,-69632.0,-69632.0,-69632.0,-61440.0,-20480.0,-16384.0,-16384.0,-12288.0,-4096.0,-4096.0,-4096.0,-1024.0,0.0,72085504.0,25097633792.0,1.0,1.0,8.8,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,91.0,106.99999999999997,3357.0,4.042323123098845e-05,0.000181904540539448,0.00028296261861691913,0.00034359746546340183,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.000363809081078896,0.00040423231230988447,0.000727618162157792,-0.004242054328698268,-0.00038129130655821053,-0.0002541942043721403,-0.00019064565327910524,6.629980773055758e-05,6.629980773055758e-05,6.629980773055758e-05,6.629980773055758e-05,6.629980773055758e-05,9.944971159583638e-05,9.944971159583638e-05,0.00013259961546111516,0.00013259961546111516,0.00013259961546111516,0.00016574951932639393,0.00019889942319167275,0.00023204932705695152,0.0003314990386527879,0.0005303984618444606,0.0005635483657097395,0.0011933965391500365
